species,common_name,lat,lon,year,state_code
emu,Emu,-32.68,135.5337,2022,SA
emu,Emu,-36.2216,146.1712,2010,VIC
emu,Emu,-38.931,146.2853,2019,VIC
emu,Emu,-34.0808,146.2222,2012,NSW
emu,Emu,-31.4594,141.3214,2005,NSW
emu,Emu,-36.08,140.58,,SA
emu,Emu,-35.3431,144.8492,2024,NSW
emu,Emu,-32.6444,135.4624,2017,SA
emu,Emu,-37.2512,142.2785,2019,VIC
emu,Emu,-37.9995,144.419,2019,VIC
emu,Emu,-35.2739,136.8869,2009,SA
emu,Emu,-30.4867,145.9298,2024,NSW
emu,Emu,-32.1767,140.0482,2022,SA
emu,Emu,-29.9369,117.3085,2021,WA
emu,Emu,-32.0167,126.2167,1999,WA
emu,Emu,-30.5737,149.1509,2019,NSW
emu,Emu,-37.746,148.4106,2025,VIC
emu,Emu,-38.0052,144.4125,2025,VIC
emu,Emu,-26.4873,147.9814,2022,QLD
emu,Emu,-33.1632,141.0862,2012,NSW
emu,Emu,-33.8008,121.8011,2016,WA
emu,Emu,-33.91,140.91,1981,SA
emu,Emu,-34.1236,145.2638,2005,NSW
emu,Emu,-37.41,148.25,,VIC
emu,Emu,-29.4167,149.25,1995,NSW
emu,Emu,-29.4167,153.25,,NSW
emu,Emu,-31.8801,138.2,2003,SA
emu,Emu,-34.781,142.4647,2020,VIC
emu,Emu,-34.925,141.8083,2006,VIC
emu,Emu,-14.9111,144.1834,2003,QLD
emu,Emu,-34.58,142.75,,VIC
emu,Emu,-35.323,148.9413,2017,ACT
emu,Emu,-29.3,115.6,1999,WA
emu,Emu,-30.9874,115.9538,2022,WA
emu,Emu,-31.4184,138.6994,2016,SA
emu,Emu,-33.75,143.0833,1991,NSW
emu,Emu,-30.4893,136.8642,2024,SA
emu,Emu,-27.0901,153.1761,1993,QLD
emu,Emu,-31.8801,140.25,1991,SA
emu,Emu,-29.797,153.2001,2007,NSW
emu,Emu,-35.08,137.08,,SA
emu,Emu,-30.5833,142.4167,1997,NSW
emu,Emu,-22.5178,143.0047,2009,QLD
emu,Emu,-32.3801,138.13,2002,SA
emu,Emu,-36.9306,144.9931,2010,VIC
emu,Emu,-38.1691,141.5136,2013,VIC
emu,Emu,-32.7031,149.1119,2017,NSW
emu,Emu,-34.2144,142.6534,2022,NSW
emu,Emu,-32.0162,139.966,2021,SA
emu,Emu,-35.4439,148.9584,2021,ACT
emu,Emu,-29.0833,150.75,1997,NSW
emu,Emu,-19.5,146.6833,2003,QLD
emu,Emu,-29.5481,153.2623,2019,NSW
emu,Emu,-18.6954,139.5209,2022,QLD
emu,Emu,-30.1708,145.9326,2024,NSW
emu,Emu,-23.4217,140.0433,2001,QLD
emu,Emu,-35.6059,138.1337,2019,SA
emu,Emu,-36.5337,141.8047,2019,VIC
emu,Emu,-31.4906,116.1122,1999,WA
emu,Emu,-28.4008,151.2273,2024,QLD
emu,Emu,-35.9192,141.8575,2021,VIC
emu,Emu,-32.0303,116.4053,2023,WA
emu,Emu,-33.7667,140.0439,2024,SA
emu,Emu,-33.7622,140.4356,2000,SA
emu,Emu,-33.7522,139.9953,2014,SA
emu,Emu,-33.6528,147.4481,2021,NSW
emu,Emu,-36.6433,145.0688,2019,VIC
emu,Emu,-34.08,140.41,1964,SA
emu,Emu,-32.1287,140.0087,2020,SA
emu,Emu,-34.2666,142.7433,2022,NSW
emu,Emu,-33.7414,143.0667,2018,NSW
emu,Emu,-35.5833,142.05,2000,VIC
emu,Emu,-29.3,115.6,1991,WA
emu,Emu,-23.8171,146.1498,,QLD
emu,Emu,-29.3,115.6,1999,WA
emu,Emu,-28.4008,151.2273,2023,QLD
emu,Emu,-32.6024,135.7593,2022,SA
emu,Emu,-27.9876,145.6087,2012,QLD
emu,Emu,-27.9876,145.6087,2014,QLD
emu,Emu,-34.7396,142.3522,2022,VIC
emu,Emu,-30.125,137.7761,2013,SA
emu,Emu,-34.7633,142.2797,2016,VIC
emu,Emu,-37.9149,147.2896,2019,VIC
emu,Emu,-21.9318,114.1289,2020,WA
emu,Emu,-31.6778,128.8847,2013,WA
emu,Emu,-38.0546,141.2622,2017,VIC
emu,Emu,-37.9691,140.9673,2025,VIC
emu,Emu,-32.6166,137.5359,2025,SA
emu,Emu,-32.625,135.2205,2018,SA
emu,Emu,-30.05,146.7833,2000,NSW
emu,Emu,-32.118,139.9075,2022,SA
emu,Emu,-31.9874,139.8943,2022,SA
emu,Emu,-31.1301,135.99,1994,SA
emu,Emu,-33.7585,150.7715,2013,NSW
emu,Emu,-35.825,144.9583,2005,NSW
emu,Emu,-32.5807,135.7212,2021,SA
emu,Emu,-32.4589,145.9701,2025,NSW
emu,Emu,-37.0163,142.3824,1999,VIC
emu,Emu,-29.9694,146.4794,2024,NSW
emu,Emu,-31.3741,147.8053,2024,NSW
emu,Emu,-34.7336,135.9967,2022,SA
emu,Emu,-30.4771,149.8609,2020,NSW
emu,Emu,-31.3006,138.6359,2018,SA
emu,Emu,-31.2659,142.3142,1988,NSW
emu,Emu,-29.41,146.58,1980,NSW
emu,Emu,-34.8068,144.7753,2024,NSW
emu,Emu,-29.5236,148.5758,2020,NSW
emu,Emu,-25.58,141.41,,QLD
emu,Emu,-31.5278,138.6067,2023,SA
emu,Emu,-29.345,149.4304,2024,NSW
emu,Emu,-25.0427,152.3581,2024,QLD
emu,Emu,-30.08,142.08,1979,NSW
emu,Emu,-19.304,146.74,1984,QLD
emu,Emu,-32.91,140.08,,SA
emu,Emu,-30.3836,137.0397,1999,SA
emu,Emu,-29.4804,142.2356,2023,NSW
emu,Emu,-31.5833,147.25,2002,NSW
emu,Emu,-34.2523,142.7176,2022,NSW
emu,Emu,-32.0361,140.6047,2021,SA
emu,Emu,-37.0259,142.3897,2022,VIC
emu,Emu,-32.5807,135.7212,2022,SA
emu,Emu,-29.552,153.2805,2022,NSW
emu,Emu,-25.7968,113.713,2022,WA
emu,Emu,-31.6235,140.1175,2016,SA
emu,Emu,-37.1462,147.9575,2024,VIC
emu,Emu,-33.7497,150.7267,2012,NSW
emu,Emu,-34.6439,135.3615,2025,SA
emu,Emu,-30.2208,118.5082,2024,WA
emu,Emu,-20.8392,140.0461,2002,QLD
emu,Emu,-30.5652,118.6075,2016,WA
emu,Emu,-36.4544,141.7699,2019,VIC
emu,Emu,-29.3897,153.3597,1996,NSW
emu,Emu,-30.8211,116.6378,2018,WA
emu,Emu,-34.8004,142.3475,2023,VIC
emu,Emu,-32.3676,137.6185,2022,SA
emu,Emu,-37.08,147.91,1978,VIC
emu,Emu,-31.1346,138.9475,2017,SA
emu,Emu,-35.2988,136.8822,2022,SA
emu,Emu,-27.9892,145.6098,2023,QLD
emu,Emu,-30.9028,147.4839,2001,NSW
emu,Emu,-37.1583,142.525,2005,VIC
emu,Emu,-35.5831,142.0831,2013,VIC
emu,Emu,-32.6301,139.83,1997,SA
emu,Emu,-29.9323,144.1007,1982,NSW
emu,Emu,-19.5592,147.2612,2024,QLD
emu,Emu,-35.5805,142.0597,2019,VIC
emu,Emu,-32.0032,140.0755,2023,SA
emu,Emu,-33.7639,140.1231,2009,SA
emu,Emu,-24.8819,146.2603,2002,QLD
emu,Emu,-33.0213,146.1745,2012,NSW
emu,Emu,-33.8372,117.1605,2024,WA
emu,Emu,-32.08,139.91,,SA
emu,Emu,-20.58,146.58,,QLD
emu,Emu,-32.574,145.3744,2021,NSW
emu,Emu,-23.0818,148.5011,1975,QLD
emu,Emu,-31.1824,149.178,1976,NSW
emu,Emu,-36.8717,141.6786,1999,VIC
emu,Emu,-35.1032,139.158,2021,SA
emu,Emu,-34.7584,142.3552,2023,VIC
emu,Emu,-32.1462,140.0225,2022,SA
emu,Emu,-29.1735,141.3317,2009,NSW
emu,Emu,-22.9486,131.4346,1982,NT
emu,Emu,-31.9149,140.1123,2023,SA
emu,Emu,-36.6561,140.9266,2016,SA
emu,Emu,-30.8066,142.4352,2025,NSW
emu,Emu,-31.203,138.6652,2018,SA
emu,Emu,-27.9876,145.6087,2016,QLD
emu,Emu,-27.9972,143.8225,1999,QLD
emu,Emu,-29.8333,150.6667,1999,NSW
emu,Emu,-38.08,141.08,1977,VIC
emu,Emu,-26.4868,148.0532,2023,QLD
emu,Emu,-34.8014,141.5753,2019,VIC
emu,Emu,-24.7208,114.965,2000,WA
emu,Emu,-28.0799,144.1798,2023,QLD
emu,Emu,-33.08,147.41,,NSW
emu,Emu,-28.4167,145.75,2009,QLD
emu,Emu,-32.41,145.58,,NSW
emu,Emu,-28.0836,144.3118,2025,QLD
emu,Emu,-41.5667,146.4,1974,TAS
emu,Emu,-35.323,148.9413,2017,ACT
emu,Emu,-27.9876,145.6087,2022,QLD
emu,Emu,-22.25,142.58,,QLD
emu,Emu,-34.58,142.77,1963,VIC
emu,Emu,-34.2261,142.7294,2022,NSW
emu,Emu,-32.0123,140.4236,2005,SA
emu,Emu,-32.25,142.5833,2007,NSW
emu,Emu,-28.0171,145.622,2024,QLD
emu,Emu,-32.2465,126.3015,2020,WA
emu,Emu,-32.4773,136.0197,2022,SA
emu,Emu,-36.7917,141.7583,2004,VIC
emu,Emu,-32.75,145.4167,,NSW
emu,Emu,-32.0322,126.235,2013,WA
emu,Emu,-23.9361,138.4586,2005,QLD
emu,Emu,-31.9704,140.0729,2023,SA
emu,Emu,-32.4444,135.3264,2022,SA
emu,Emu,-31.3381,138.5494,2012,SA
emu,Emu,-32.0391,140.0662,2023,SA
emu,Emu,-36.9851,141.7289,2021,VIC
emu,Emu,-31.2794,148.9942,2002,NSW
emu,Emu,-33.9489,139.911,1992,SA
emu,Emu,-32.7416,146.9824,2022,NSW
emu,Emu,-35.7958,141.7788,1986,VIC
emu,Emu,-31.1386,120.6506,2022,WA
emu,Emu,-31.9066,141.4361,2024,NSW
emu,Emu,-34.91,138.75,1838,SA
emu,Emu,-29.91,137.75,1979,SA
emu,Emu,-30.186,148.0995,2022,NSW
emu,Emu,-37.139,142.6225,2020,VIC
emu,Emu,-20.851,139.45,,QLD
emu,Emu,-33.7198,143.0257,2024,NSW
emu,Emu,-30.75,146.0833,1990,NSW
emu,Emu,-32.1164,139.9174,2020,SA
emu,Emu,-30.5797,149.2056,2017,NSW
emu,Emu,-30.5958,146.3477,2021,NSW
emu,Emu,-33.3125,139.8296,2012,SA
emu,Emu,-37.4348,141.1881,2023,VIC
emu,Emu,-34.2195,140.6345,2023,SA
emu,Emu,-38.2251,141.3696,2006,VIC
emu,Emu,-21.0317,144.0444,2001,QLD
emu,Emu,-21.0996,141.9276,2024,QLD
emu,Emu,-32.0138,140.2079,2020,SA
emu,Emu,-32.5807,135.7212,2022,SA
emu,Emu,-30.3167,139.3331,2012,SA
emu,Emu,-35.8806,139.425,2011,SA
emu,Emu,-29.9369,117.3243,2021,WA
emu,Emu,-32.2472,126.2997,2016,WA
emu,Emu,-32.016,139.9969,2022,SA
emu,Emu,-34.0368,149.7134,2022,NSW
emu,Emu,-27.2295,149.4671,2025,QLD
emu,Emu,-31.1292,138.5167,2017,SA
emu,Emu,-13.0459,131.0294,2023,NT
emu,Emu,-35.6985,139.1614,1985,SA
emu,Emu,-29.9275,117.401,2021,WA
emu,Emu,-32.5746,145.5318,2020,NSW
emu,Emu,-28.0171,145.622,2023,QLD
emu,Emu,-31.1235,138.2901,2018,SA
emu,Emu,-36.5402,141.1264,1979,VIC
emu,Emu,-34.7667,142.3333,2001,VIC
emu,Emu,-35.2706,136.9446,2024,SA
emu,Emu,-32.4105,136.3993,1985,SA
emu,Emu,-34.4167,145.75,1980,NSW
emu,Emu,-26.0056,121.9772,1999,WA
emu,Emu,-38.16,147.33,,VIC
emu,Emu,-27.6533,138.7297,2001,SA
emu,Emu,-27.9934,146.1486,2024,QLD
emu,Emu,-38.0059,144.4129,2023,VIC
emu,Emu,-32.125,137.7643,2011,SA
emu,Emu,-30.52,149.3585,2018,NSW
emu,Emu,-23.482,113.7929,2008,WA
emu,Emu,-32.9657,146.1613,2021,NSW
emu,Emu,-34.2144,142.6534,2022,NSW
emu,Emu,-27.58,147.91,,QLD
emu,Emu,-22.7081,142.9338,2019,QLD
emu,Emu,-32.4392,135.4003,2000,SA
emu,Emu,-30.3801,138.68,2004,SA
emu,Emu,-37.0127,145.0377,2024,VIC
emu,Emu,-32.7604,145.8874,2025,NSW
emu,Emu,-32.1337,149.9355,2023,NSW
emu,Emu,-35.2156,144.8075,2008,NSW
emu,Emu,-32.5939,135.8703,2009,SA
emu,Emu,-29.75,153.25,,NSW
emu,Emu,-31.9714,141.4391,2025,NSW
emu,Emu,-32.8404,136.1806,2021,SA
emu,Emu,-28.4613,151.2433,2025,QLD
emu,Emu,-37.6163,141.2399,1993,VIC
emu,Emu,-30.0833,145.9167,1996,NSW
emu,Emu,-32.3973,142.3752,2021,NSW
emu,Emu,-31.6601,141.6287,2024,NSW
emu,Emu,-29.25,143.58,1981,NSW
emu,Emu,-36.9958,145.0439,2021,VIC
emu,Emu,-30.125,135.4626,2016,SA
emu,Emu,-32.0947,140.3136,2023,SA
emu,Emu,-38.9305,146.2818,2024,VIC
emu,Emu,-33.25,148.25,2000,NSW
emu,Emu,-34.75,142.25,,VIC
emu,Emu,-27.9876,145.6087,2016,QLD
emu,Emu,-35.4454,141.9955,2021,VIC
emu,Emu,-29.2628,137.9125,2011,SA
emu,Emu,-31.9689,140.545,2014,SA
emu,Emu,-36.0667,150.1333,1999,NSW
emu,Emu,-35.6625,144.1558,2025,VIC
emu,Emu,-17.9756,145.425,2024,QLD
emu,Emu,-32.25,139.91,1968,SA
emu,Emu,-24.8842,144.0786,2019,QLD
emu,Emu,-16.9325,145.3436,2006,QLD
emu,Emu,-34.1039,146.1975,2014,NSW
emu,Emu,-32.9619,146.1128,2016,NSW
emu,Emu,-38.08,147.58,1978,VIC
emu,Emu,-32.5125,137.6844,2022,SA
emu,Emu,-34.6946,142.3486,2015,VIC
emu,Emu,-38.4735,141.5931,1957,VIC
emu,Emu,-22.6167,145.5849,2018,QLD
emu,Emu,-27.989,145.6122,2023,QLD
emu,Emu,-38.0654,141.2002,2025,VIC
emu,Emu,-32.4404,145.5093,2023,NSW
emu,Emu,-31.0112,138.2276,2024,SA
emu,Emu,-22.2588,132.2031,2025,NT
emu,Emu,-36.9264,142.3524,2025,VIC
emu,Emu,-32.4623,137.7439,2018,SA
emu,Emu,-32.25,142.4167,2007,NSW
emu,Emu,-29.9368,117.3582,2024,WA
emu,Emu,-29.3,115.6,1996,WA
emu,Emu,-38.9487,146.274,2025,VIC
emu,Emu,-31.874,140.1277,2014,SA
emu,Emu,-32.2447,149.7662,2023,NSW
emu,Emu,-29.5027,153.206,2017,NSW
emu,Emu,-16.9245,145.36,2016,QLD
emu,Emu,-34.1851,142.1626,2013,VIC
emu,Emu,-29.3,115.6,1995,WA
emu,Emu,-31.7687,140.5734,2022,SA
emu,Emu,-30.75,147.5833,1992,NSW
emu,Emu,-34.25,118.75,1978,WA
emu,Emu,-29.9369,117.3085,2021,WA
emu,Emu,-27.9892,145.6098,2023,QLD
emu,Emu,-31.1483,138.969,1999,SA
emu,Emu,-34.7566,142.3405,2019,VIC
emu,Emu,-27.2333,149.3333,2000,QLD
emu,Emu,-35.58,143.75,,VIC
emu,Emu,-35.8996,139.4015,2016,SA
emu,Emu,-33.9849,147.1548,2018,NSW
emu,Emu,-30.6366,149.1618,2020,NSW
emu,Emu,-33.95,146.6333,2002,NSW
emu,Emu,-21.9453,144.6617,2015,QLD
emu,Emu,-31.5105,138.5673,1985,SA
emu,Emu,-35.9167,144.9167,1989,NSW
emu,Emu,-30.25,141.91,,NSW
emu,Emu,-37.25,140.91,1978,SA
emu,Emu,-30.25,149.4167,2002,NSW
emu,Emu,-32.6301,139.42,1992,SA
platypus,Platypus,-37.8235,147.8596,1975,VIC
platypus,Platypus,-37.9004,145.3567,2004,VIC
platypus,Platypus,-28.4051,153.3356,2015,NSW
platypus,Platypus,-32.5314,148.9221,,NSW
platypus,Platypus,-34.4483,150.1781,2006,NSW
platypus,Platypus,-25.0592,148.2358,2021,QLD
platypus,Platypus,-41.9728,146.909,1979,TAS
platypus,Platypus,-17.7673,145.3451,2002,QLD
platypus,Platypus,-28.6113,153.4818,,NSW
platypus,Platypus,-37.4642,144.6713,2024,VIC
platypus,Platypus,-28.8411,152.1521,,NSW
platypus,Platypus,-30.6262,152.9649,,NSW
platypus,Platypus,-30.2496,153.1168,2013,NSW
platypus,Platypus,-42.8377,147.1914,2021,TAS
platypus,Platypus,-36.884,149.1187,,NSW
platypus,Platypus,-17.3593,145.639,,QLD
platypus,Platypus,-37.3531,145.7062,2005,VIC
platypus,Platypus,-41.2716,146.4222,2019,TAS
platypus,Platypus,-37.6052,144.8097,1988,VIC
platypus,Platypus,-27.0901,152.9261,1993,QLD
platypus,Platypus,-34.4909,150.3371,2011,NSW
platypus,Platypus,-28.4635,153.2578,,NSW
platypus,Platypus,-21.1678,148.5061,2022,QLD
platypus,Platypus,-34.879,146.837,2009,NSW
platypus,Platypus,-36.2268,147.3488,2021,VIC
platypus,Platypus,-32.7533,149.6288,,NSW
platypus,Platypus,-28.4179,152.6332,,NSW
platypus,Platypus,-25.6092,134.3619,,NT
platypus,Platypus,-37.03,145.13,,VIC
platypus,Platypus,-31.9053,152.0525,1996,NSW
platypus,Platypus,-35.4642,148.9074,2025,ACT
platypus,Platypus,-37.5668,149.1474,2021,VIC
platypus,Platypus,-35.0,148.6167,1979,NSW
platypus,Platypus,-38.821,146.1322,1978,VIC
platypus,Platypus,-28.1817,153.3595,2002,QLD
platypus,Platypus,-35.7131,148.1673,2010,NSW
platypus,Platypus,-28.785,152.1195,,NSW
platypus,Platypus,-30.5417,151.7224,2021,NSW
platypus,Platypus,-28.0833,153.15,1991,QLD
platypus,Platypus,-36.02,146.0,,VIC
platypus,Platypus,-37.7539,145.1143,2022,VIC
platypus,Platypus,-36.1777,149.0747,2021,NSW
platypus,Platypus,-35.9175,144.3679,2017,VIC
platypus,Platypus,-25.0667,148.25,1987,QLD
platypus,Platypus,-34.7631,146.5687,2019,NSW
platypus,Platypus,-42.5529,146.2846,1991,TAS
platypus,Platypus,-35.2116,147.5162,,NSW
platypus,Platypus,-36.133,146.875,2023,VIC
platypus,Platypus,-36.7206,146.2235,1979,VIC
platypus,Platypus,-32.2997,148.6262,1998,NSW
platypus,Platypus,-32.2464,151.7261,,NSW
platypus,Platypus,-41.5353,146.1313,2023,TAS
platypus,Platypus,-38.6212,146.2505,2004,VIC
platypus,Platypus,-33.2516,151.3133,2008,NSW
platypus,Platypus,-26.5959,152.8872,,QLD
platypus,Platypus,-35.3662,149.2388,2009,NSW
platypus,Platypus,-27.1747,152.7751,2022,QLD
platypus,Platypus,-38.1235,147.043,1961,VIC
platypus,Platypus,-37.7508,142.0193,2024,VIC
platypus,Platypus,-37.7348,145.1713,1990,VIC
platypus,Platypus,-27.0867,152.9364,2016,QLD
platypus,Platypus,-37.27,145.87,,VIC
platypus,Platypus,-37.8998,144.6646,1970,VIC
platypus,Platypus,-34.2944,148.7943,2008,NSW
platypus,Platypus,-28.8771,153.382,2022,NSW
platypus,Platypus,-42.5956,146.8363,1987,TAS
platypus,Platypus,-15.8513,145.1772,2015,QLD
platypus,Platypus,-42.5152,145.4681,1979,TAS
platypus,Platypus,-21.1435,149.0746,2002,QLD
platypus,Platypus,-31.4377,152.6778,1999,NSW
platypus,Platypus,-32.1575,152.2156,,NSW
platypus,Platypus,-34.2671,150.5516,,NSW
platypus,Platypus,-36.7178,146.9452,2022,VIC
platypus,Platypus,-35.6278,149.6135,2002,NSW
platypus,Platypus,-30.1474,153.0951,2023,NSW
platypus,Platypus,-37.8454,145.3368,1997,VIC
platypus,Platypus,-35.4451,150.0798,,NSW
platypus,Platypus,-30.2714,152.6496,2008,NSW
platypus,Platypus,-33.5365,150.67,,NSW
platypus,Platypus,-35.315,149.159,1992,ACT
platypus,Platypus,-41.6056,147.544,1994,TAS
platypus,Platypus,-28.6579,153.3507,2019,NSW
platypus,Platypus,-42.8939,147.3001,2023,TAS
platypus,Platypus,-35.9204,145.6709,2004,VIC
platypus,Platypus,-34.6359,149.9643,,NSW
platypus,Platypus,-33.3234,151.3735,,NSW
platypus,Platypus,-36.0862,150.0286,,NSW
platypus,Platypus,-30.75,150.7167,1937,NSW
platypus,Platypus,-26.76,152.8518,2024,QLD
platypus,Platypus,-30.8026,151.1174,,NSW
platypus,Platypus,-37.27,145.78,1987,VIC
platypus,Platypus,-37.6813,145.5344,1994,VIC
platypus,Platypus,-35.4338,149.066,1996,ACT
platypus,Platypus,-27.6167,152.7833,,QLD
platypus,Platypus,-30.6398,150.8741,2005,NSW
platypus,Platypus,-33.8211,149.904,2024,NSW
platypus,Platypus,-26.6292,152.9545,2023,QLD
platypus,Platypus,-36.3607,148.0418,1998,VIC
platypus,Platypus,-37.289,143.548,1994,VIC
platypus,Platypus,-17.4214,145.6015,2023,QLD
platypus,Platypus,-32.5545,151.6623,,NSW
platypus,Platypus,-37.7414,145.2077,2021,VIC
platypus,Platypus,-26.6275,152.9547,2023,QLD
platypus,Platypus,-35.8901,145.6596,1950,NSW
platypus,Platypus,-29.4567,151.4643,2016,NSW
platypus,Platypus,-41.8843,146.7377,1973,TAS
platypus,Platypus,-37.7309,142.6601,2018,VIC
platypus,Platypus,-37.8899,141.2809,2003,VIC
platypus,Platypus,-37.2909,146.1726,1995,VIC
platypus,Platypus,-36.9138,142.5107,1993,VIC
platypus,Platypus,-37.6111,144.7427,1998,VIC
platypus,Platypus,-37.9006,145.2878,1998,VIC
platypus,Platypus,-33.2009,151.2418,2014,NSW
platypus,Platypus,-29.5667,151.8667,,NSW
platypus,Platypus,-37.1881,143.1831,1998,VIC
platypus,Platypus,-35.6333,148.3,1970,NSW
platypus,Platypus,-32.6549,151.6054,,NSW
platypus,Platypus,-37.7478,142.0151,2022,VIC
platypus,Platypus,-33.0772,151.4534,,NSW
platypus,Platypus,-28.8139,153.2429,,NSW
platypus,Platypus,-37.7326,145.1431,2009,VIC
platypus,Platypus,-42.7544,146.9684,2023,TAS
platypus,Platypus,-27.3564,153.0159,,QLD
platypus,Platypus,-35.3024,149.1719,2010,ACT
platypus,Platypus,-37.71,145.2593,1995,VIC
platypus,Platypus,-35.7901,145.5429,1981,NSW
platypus,Platypus,-37.5506,144.7392,2021,VIC
platypus,Platypus,-41.6485,147.8847,1939,TAS
platypus,Platypus,-27.0901,152.9261,1994,QLD
platypus,Platypus,-33.3454,151.3809,2023,NSW
platypus,Platypus,-33.7876,150.3144,,NSW
platypus,Platypus,-31.7637,152.2954,,NSW
platypus,Platypus,-37.427,148.6757,1993,VIC
platypus,Platypus,-28.4115,153.334,2003,NSW
platypus,Platypus,-27.3186,152.9894,2025,QLD
platypus,Platypus,-38.38,142.6,1990,VIC
platypus,Platypus,-17.274,145.5804,2025,QLD
platypus,Platypus,-26.6688,152.9605,2025,QLD
platypus,Platypus,-30.2676,152.8571,,NSW
platypus,Platypus,-34.4794,150.3201,2024,NSW
platypus,Platypus,-33.1446,149.4445,,NSW
platypus,Platypus,-21.1702,148.5027,2022,QLD
platypus,Platypus,-37.6873,143.3609,2024,VIC
platypus,Platypus,-36.9105,149.204,2011,NSW
platypus,Platypus,-41.5305,146.079,2025,TAS
platypus,Platypus,-26.8744,152.9582,2022,QLD
platypus,Platypus,-37.4723,145.1585,1995,VIC
platypus,Platypus,-36.502,148.8319,2023,NSW
platypus,Platypus,-42.8955,147.2955,2023,TAS
platypus,Platypus,-28.1295,153.2268,2022,QLD
platypus,Platypus,-32.0092,149.3928,,NSW
platypus,Platypus,-36.1402,146.3223,2024,VIC
platypus,Platypus,-31.2918,152.7058,2023,NSW
platypus,Platypus,-41.1813,146.3167,2020,TAS
platypus,Platypus,-42.16,147.1681,1978,TAS
platypus,Platypus,-38.1136,143.7806,2002,VIC
platypus,Platypus,-27.3182,152.9933,2025,QLD
platypus,Platypus,-26.7069,152.7013,2024,QLD
platypus,Platypus,-36.9425,143.9346,2020,VIC
platypus,Platypus,-36.0,146.0,,NSW
platypus,Platypus,-38.7278,143.5123,2021,VIC
platypus,Platypus,-28.2136,153.385,,QLD
platypus,Platypus,-36.3735,146.2929,1953,VIC
platypus,Platypus,-33.7776,150.6433,2019,NSW
platypus,Platypus,-29.8467,150.5321,,NSW
platypus,Platypus,-37.6549,141.9261,2025,VIC
platypus,Platypus,-37.5977,144.2308,2021,VIC
platypus,Platypus,-31.1771,151.5962,2022,NSW
platypus,Platypus,-27.5401,152.9261,1993,QLD
platypus,Platypus,-36.3026,149.4088,,NSW
platypus,Platypus,-36.3393,146.2999,2024,VIC
platypus,Platypus,-28.8015,153.4604,2025,NSW
platypus,Platypus,-36.6437,149.8066,,NSW
platypus,Platypus,-35.4029,149.2566,2010,NSW
platypus,Platypus,-31.0041,151.5983,,NSW
platypus,Platypus,-32.6127,151.7717,2023,NSW
platypus,Platypus,-42.7525,146.6223,2023,TAS
platypus,Platypus,-37.199,145.6834,1990,VIC
platypus,Platypus,-29.3806,151.2597,,NSW
platypus,Platypus,-33.6524,148.8614,,NSW
platypus,Platypus,-27.4965,152.7053,2022,QLD
platypus,Platypus,-41.4881,146.9059,2025,TAS
platypus,Platypus,-31.5468,151.4804,2018,NSW
platypus,Platypus,-17.3595,145.6392,,QLD
platypus,Platypus,-28.6877,153.5274,,NSW
platypus,Platypus,-40.9426,145.582,1994,TAS
platypus,Platypus,-37.754,146.0301,1986,VIC
platypus,Platypus,-38.5525,143.7586,2024,VIC
platypus,Platypus,-32.4819,151.9766,,NSW
platypus,Platypus,-24.8978,152.2753,,QLD
platypus,Platypus,-30.2603,153.0511,,NSW
platypus,Platypus,-30.0313,151.2839,,NSW
platypus,Platypus,-28.985,151.9499,2001,NSW
platypus,Platypus,-41.4143,145.9772,2022,TAS
platypus,Platypus,-37.5758,145.2069,1988,VIC
platypus,Platypus,-26.6298,152.9546,2025,QLD
platypus,Platypus,-27.2667,152.95,,QLD
platypus,Platypus,-38.5525,143.7576,2025,VIC
platypus,Platypus,-17.2692,145.5786,2019,QLD
platypus,Platypus,-35.9816,146.0564,2010,NSW
platypus,Platypus,-43.1608,147.0449,2024,TAS
platypus,Platypus,-36.4022,148.5988,2024,NSW
platypus,Platypus,-28.8326,153.3485,,NSW
platypus,Platypus,-35.0842,150.1709,,NSW
platypus,Platypus,-42.1367,145.3121,2022,TAS
platypus,Platypus,-41.1318,147.668,1982,TAS
platypus,Platypus,-35.2891,149.0336,2019,ACT
platypus,Platypus,-43.1639,146.9502,2006,TAS
platypus,Platypus,-37.6137,145.6071,1994,VIC
platypus,Platypus,-36.7695,147.0476,2021,VIC
platypus,Platypus,-33.2574,149.4177,2024,NSW
platypus,Platypus,-24.1609,151.0858,1992,QLD
platypus,Platypus,-27.4817,152.9011,1978,QLD
platypus,Platypus,-21.1679,148.5063,2026,QLD
platypus,Platypus,-38.1117,144.1202,2021,VIC
platypus,Platypus,-35.4641,148.9076,2016,ACT
platypus,Platypus,-38.5504,146.683,2025,VIC
platypus,Platypus,-37.3782,146.0406,2002,VIC
platypus,Platypus,-17.7069,145.9189,2022,QLD
platypus,Platypus,-36.4235,147.8429,1980,VIC
platypus,Platypus,-26.7625,152.8514,2022,QLD
platypus,Platypus,-31.8031,151.535,,NSW
platypus,Platypus,-36.5068,146.6763,1962,VIC
platypus,Platypus,-33.0754,151.4498,2001,NSW
platypus,Platypus,-38.083,144.2829,2025,VIC
platypus,Platypus,-27.9779,153.1551,,QLD
platypus,Platypus,-28.2138,153.3868,2022,QLD
platypus,Platypus,-37.4723,145.1585,1996,VIC
platypus,Platypus,-38.3484,146.1076,2010,VIC
platypus,Platypus,-37.9176,141.6557,2021,VIC
platypus,Platypus,-43.4319,146.1681,1979,TAS
